"affy_hg_u133_plus_2","hgnc_symbol","gene_biotype","GSM1130907_Joo091-HG-U133Plus2.cel.gz","GSM1130908_Joo092-HG-U133Plus2.cel.gz","GSM1130909_Joo093-HG-U133Plus2.cel.gz","GSM1130910_Joo094-HG-U133Plus2.cel.gz","GSM1130911_Joo095-HG-U133Plus2.cel.gz","GSM1130912_Joo096-HG-U133Plus2.cel.gz","GSM1130913_Joo097-HG-U133Plus2.cel.gz","GSM1130914_Joo098-HG-U133Plus2.cel.gz","GSM1130915_Joo099-HG-U133Plus2.cel.gz","GSM1130916_Joo100-HG-U133Plus2.cel.gz","GSM1130917_Joo101-HG-U133Plus2.cel.gz","GSM1130918_Joo102-HG-U133Plus2.cel.gz","GSM1130919_Joo109-HG-U133Plus2.cel.gz","GSM1130920_Joo110-HG-U133Plus2.cel.gz","GSM1130921_Joo111-HG-U133Plus2.cel.gz","GSM1130922_Joo113-HG-U133Plus2.cel.gz","GSM1130923_Joo114-HG-U133Plus2.cel.gz","GSM1130924_Joo115-HG-U133Plus2.cel.gz","GSM1130925_Joo116-HG-U133Plus2.cel.gz","GSM1130926_Joo118-HG-U133Plus2.cel.gz","GSM1130927_Joo119-HG-U133Plus2.cel.gz","GSM1130928_Joo121-HG-U133Plus2.cel.gz","GSM1130929_Joo122-HG-U133Plus2.cel.gz","GSM1130930_Joo123-HG-U133Plus2.cel.gz","GSM1130931_Joo124-HG-U133Plus2.cel.gz","GSM1130932_Joo125-HG-U133Plus2.cel.gz","GSM1130933_Joo126-HG-U133Plus2.cel.gz","GSM1130934_Joo127-HG-U133Plus2.cel.gz","GSM1130935_Joo128-HG-U133Plus2.cel.gz","GSM1130936_Joo129-HG-U133Plus2.cel.gz","GSM1130937_Joo130-HG-U133Plus2.cel.gz","GSM1130938_Joo131-HG-U133Plus2.cel.gz","GSM1130939_Joo132-HG-U133Plus2.cel.gz","GSM1130940_Joo133-HG-U133Plus2.cel.gz","GSM1130941_Joo135-HG-U133Plus2.cel.gz","GSM1130942_Joo137-HG-U133Plus2.cel.gz","GSM1130943_Joo138-HG-U133Plus2.cel.gz","GSM1130944_Joo139-HG-U133Plus2.cel.gz","GSM1130945_Joo140-HG-U133Plus2.cel.gz","GSM1130946_Joo141-HG-U133Plus2.cel.gz","GSM1130947_Joo142-HG-U133Plus2.cel.gz","GSM1130948_Joo143-HG-U133Plus2.cel.gz","GSM1130949_Joo144-HG-U133Plus2.cel.gz","GSM1130950_Joo145-HG-U133Plus2.cel.gz","GSM1130951_Joo146-HG-U133Plus2.cel.gz","GSM1130952_Joo147-HG-U133Plus2.cel.gz","GSM1130953_Joo148-HG-U133Plus2.cel.gz","GSM1130954_Joo149-HG-U133Plus2.cel.gz","GSM1130955_Joo150-HG-U133Plus2.cel.gz","GSM1130956_Joo151-HG-U133Plus2.cel.gz","GSM1130957_Joo152-HG-U133Plus2.cel.gz","GSM1130958_Joo153-HG-U133Plus2.cel.gz","GSM1130959_Joo154-HG-U133Plus2.cel.gz","GSM1130960_Joo155-HG-U133Plus2.cel.gz","GSM1130961_Joo156-HG-U133Plus2.cel.gz","label"
"224984_at","NFAT5","protein_coding",8.4321620159361,8.26373584406045,8.14431448073602,9.02802472449358,8.70031844826379,8.88220755857866,8.40496627200033,7.94526203406819,8.78121087189194,7.95913696692686,8.39052775440626,7.68605025929568,8.35135297540854,8.95613314074686,7.84876992214341,8.6175269664324,8.5310897268168,8.71011946233648,8.67218681507529,8.20840770741136,8.51050217708501,8.15460329011977,8.53950383834263,8.29139913019714,8.75693534485867,8.60972493948327,8.36375929818881,8.85315594232915,8.92033707919713,8.82753116647266,8.86212368000749,8.52930927314645,8.62595297231318,8.31933824986929,8.38982981141398,8.36542278352168,8.40998719891031,8.50033793166009,8.7328656283816,8.49382258411029,8.44223733861355,7.8980165342671,8.42271382874963,8.123637311559,8.51696355008647,8.41228776106604,8.78266055475951,8.61142551126491,8.83863028041883,8.18395486579841,8.64854788811298,8.52421355149541,8.31303073520092,7.75719566781132,8.65475344959324,"0"
"215092_s_at","NFAT5","protein_coding",3.90119177557653,4.05078669751538,4.05020060871206,4.49423619071085,4.28426034159929,4.57771691046086,4.53566120494235,4.93201651464429,4.91602257735015,4.41308605062543,4.67056357763277,4.36571751497202,4.04933150884186,4.71313924530289,4.34832225291797,4.42084441603974,3.97365473001644,4.59073311049367,4.50755623359898,4.40824163249939,4.25249977406268,4.10425322117338,4.19478589068366,4.37816357475511,4.56581786978408,3.92815191082261,4.0971851061134,4.95942497090261,4.49066165278813,4.30477247191651,4.25249977406268,4.1627811481474,4.16371943670651,4.03874345851643,4.14527589552943,4.73406312670583,4.16113007536849,3.78586334695934,3.97812321458356,3.67921057641383,4.2188816947097,3.71248278353134,4.38497177796428,4.06078425865202,3.79721114733329,4.51785083681434,4.48106383320597,4.27065041884745,4.53070671760881,4.00224913282478,4.37887251551951,4.25249977406268,3.88136512567014,4.11351827592555,4.46098751153727,"0"
"209239_at","NFKB1","protein_coding",8.31186887512538,8.0689304460272,7.92695459266573,8.20408512644192,7.95305124265618,8.34867817664081,7.92975426847163,7.83334563819494,8.36422019999131,7.57708160450497,8.32174166827802,7.85289357250348,8.20775260171239,8.17301153480601,7.88503154247941,8.08275789848802,7.98079115722317,8.0905804252515,8.05506284293091,7.81859639625237,7.98476113176773,8.06727096766163,8.44456410315822,8.04168930853436,8.44065354542458,8.07868858719991,7.91031547883427,8.2814190397346,8.21641053209261,8.13113593782838,8.66618687074152,8.02609245610803,7.77050515651614,8.086282133042,8.43219992953127,8.40811473228717,8.28395299646679,8.17789792981148,8.25843917269138,8.55005250371526,8.22220767122294,7.74580197534745,8.49151366689757,8.30096078492,7.9891813735293,8.00953613661803,8.60837457740407,8.16248916245155,8.30003844858825,7.66492128778515,8.34843918100898,8.37957507664858,8.27876288008047,7.63208405043259,8.16377905834842,"0"
"216016_at","NLRP3","protein_coding",2.58383052889833,3.10411673854496,2.7113924107811,2.70288998056882,2.60702859010298,2.58124909182435,3.33414294002309,2.60702859010298,2.615478339483,2.54274219370684,2.51331960083855,2.8014850148807,2.81550076898647,2.60296416962424,2.56023168196876,2.53348851223171,2.71147755297525,2.48919928206098,2.93994015688581,2.6252787475853,2.42462976234315,2.66411127224433,2.70134785418985,2.74873981131834,2.87280049764836,2.53078692492981,2.60702859010298,2.63065876381394,2.56527842084497,2.41348565818411,2.47227508393812,2.60702859010298,2.4098142184473,2.74852610164217,2.67008882900024,2.97704579971706,3.01270909898719,2.47718558743848,2.46038974452358,2.60702859010298,2.53552614131829,2.31539134500042,2.82025681937319,2.48170790071821,2.59521452667905,2.75942782161751,2.60861955915454,2.47607167183353,2.53846649828135,2.3401334212448,3.09988266141425,2.6772846948652,2.59822099124175,2.37543046354207,2.39055288038137,"0"
"207075_at","NLRP3","protein_coding",6.15478485169131,5.82438911442269,4.99104040556782,6.3312100137273,6.28215431361825,6.043597324408,5.26808485002124,5.14109994181812,5.48860862023257,5.43931377352841,6.15811077965731,5.53305289372473,6.06640457914878,6.00377852374186,5.79228720865132,6.05799593117723,5.57565321734324,6.63733437424483,5.92118460448168,5.27635195721206,5.53607346735694,6.55814374383589,6.37333775205887,5.65490329634508,6.91379237068522,6.0180408999707,5.85233611923637,6.73387601907841,6.10131872353708,5.96802798386838,6.00841584858469,5.76757438599959,5.34962041444208,5.82339364228549,6.06277891125207,5.53952124969984,5.54447272109668,5.78042781574861,6.21994196186099,5.96091741113825,5.81028710142251,5.66549051690687,5.82121277331176,5.39390029921383,5.85002803265572,6.06597168332357,6.05432873456645,5.36046340875242,6.43393947563493,5.74819875211877,6.13447245256016,5.98127828807455,5.72440092440353,5.31134730982971,5.47186604859418,"0"
"216015_s_at","NLRP3","protein_coding",3.68408430740455,3.46186745335573,3.10720640696041,3.64278294805158,4.10707062294939,4.03605654308333,3.71409361138091,3.37288219783079,3.41669829896279,3.47508159415037,3.8379632206525,3.41100092119067,3.62564341534319,3.82514411226032,3.27974186453675,3.67200650940795,3.87653321905732,4.02540656263301,4.18096012795937,3.61322630120065,3.71138343973289,4.54485215700802,4.31270999458066,3.68408430740455,4.25019180237945,3.49656979125286,2.9083064405314,4.34769800971312,3.80388012220526,3.45931716028173,3.71409361138091,3.57778124037223,3.29070809847643,3.60775638931644,4.14914710401423,4.04110949542533,3.95383152841262,3.49304420823403,3.71423095043548,3.73678247102415,3.53762093976087,3.81146158961996,3.63021204693109,3.35472655409871,3.44085800263524,3.41883403848645,3.76678735663407,3.43996801177267,4.14906117933038,3.04580295285909,3.73635875285771,3.82803557385117,3.76229759983128,3.23780658511861,3.68408430740455,"0"
"231798_at","NOG","protein_coding",5.05879660861599,4.74881636982531,5.36391757282716,5.20076058624675,4.09680807115541,4.84430026243938,5.25564831845967,5.26346301457456,5.15452984191636,2.85296614537373,5.01039276805346,4.49069902208162,4.77193035115005,5.14739535676227,4.98034258317252,4.68817499214054,4.50883901120915,4.04766529884049,4.04771776576665,4.38001091012329,4.1370170421181,3.70304325190767,4.09585081836056,4.10443390380484,5.06787769798059,5.11442751339617,6.17057907102098,4.97940455457089,3.33953037105179,4.74810554711962,5.22085821644095,4.94792562969817,5.66251296410624,5.31532777781024,4.79349720654809,5.10939319191721,4.11654420963315,4.68352977722377,4.49282637506817,4.69386401492404,5.31910908402039,5.0116731194253,4.66817509231024,5.58740785139509,5.20380056757003,4.4489474031463,3.61827954590426,5.15525948912305,4.47224265846604,5.49849851344598,5.21722423486105,4.75057540562523,5.029581780267,4.10990585195962,4.98304112560789,"1"
"210037_s_at","NOS2","protein_coding",5.09671730621184,5.11892431844493,5.26216479620588,4.92923397710371,5.56691919452362,4.94296400535346,5.36939306274984,5.35959527590463,4.96563802630935,5.37787023928415,5.28220814223242,5.66962597231502,5.23738868472347,5.19676945820768,5.47078069566866,5.37019260528703,5.58226835024236,5.30077376050402,5.222547468727,5.36078172822536,5.03116224580664,5.59824399885756,5.23545662541094,5.22072494853295,5.36551936658973,5.02806038851469,5.30542867356513,5.3078490409525,5.22291795541549,5.09078152291664,5.18221023309582,5.00917575929101,5.1161759972489,5.31667847279605,5.43413177028376,5.38981700014466,5.3835123475495,5.2772850215681,5.65464405174689,5.49408038749694,5.15342437982652,5.2420244545683,5.26216479620588,5.29029214616592,5.25374087958476,4.87867003632883,5.25462561767385,5.19872544495098,5.26216479620588,5.18839212250687,4.96693274473527,5.25462561767385,5.50615025568019,5.84862526040704,5.39201744054185,"0"
"203289_s_at","NPRL3","protein_coding",8.02424392320821,8.88617597127318,8.01804168810089,6.9625530636779,7.34936821422773,7.47430127641808,8.22169170803357,9.99611833759114,7.62777165910011,8.80646418396518,7.26045638585582,8.72369643496991,7.37723230182673,7.7575221195703,8.33709340198165,7.76664186469787,8.5935366490498,6.24976185754565,8.98365717183347,8.87318194047871,9.14392901702764,8.52269466815395,8.57362720334677,10.3743037347147,7.91731521040958,7.30047698194537,6.67251877038125,7.22265242417817,7.07140203979054,7.2016270543503,8.4403044876484,7.52977691826491,6.98498990509245,8.04399792768201,7.93174709212182,8.18179374648067,8.10711272670522,8.24264492464148,9.0408152234287,8.13552534638019,8.30193813099723,8.08547365100114,7.79918508856563,8.44115775140294,8.03758973120454,7.77330238188749,7.46188069419435,8.01671333350512,8.4278425199429,6.99376636367025,7.42571293703095,8.2977603374594,8.50900418440623,8.30217289459612,8.13360577947142,"1"
"210672_s_at","NPRL3","protein_coding",6.34010380270117,6.82586661374448,7.25238118183031,5.62516262903743,6.4231657440371,6.35834591161417,6.95423733870812,7.93675962099498,5.96366926108824,7.33537206297126,6.22048256746647,7.16083391685963,5.80375292792202,5.94074387190799,7.05563579192671,6.59579431521665,6.94710932131748,5.31350953437351,6.45498103337255,7.14786397951295,7.10175771184927,6.84957142906354,6.63805114906704,7.56482450674496,6.40536028731587,6.4225452523313,5.68357666036624,5.87664042801837,5.86122937486598,6.20561855507223,6.38287726867916,5.83944810115902,5.66963411638256,6.48721002372488,6.68397019818821,6.53457996037375,6.45197585904331,6.52561281467455,6.86499345678951,6.74928873753023,7.12731475957796,6.55934495646865,6.37501551516915,7.22712347158974,6.82829299140501,6.37078203701768,5.82628192666544,6.82762364073651,6.22290128288174,6.06567886679467,6.22874641075016,6.46531904931365,6.82829299140501,6.68195738174112,6.69521892654863,"1"
"214273_x_at","NPRL3","protein_coding",9.54990702669076,10.2793360433869,9.79517930682511,8.56097832571459,9.0783590692381,9.08491095954559,9.6613896916715,10.7521810277375,8.8567308525359,9.97683204730117,8.50352204030742,10.0334483582793,8.69231135168211,9.19778819051186,9.75741488513563,9.30242560903532,9.96731297852811,8.16651426655314,10.0589084923466,10.1977460415059,10.2464090542579,9.6628699446826,9.71218300571204,10.9751486247039,9.3301342889125,8.98603112775549,8.25767982876597,8.66846001936246,8.88066085562149,9.20646756540489,9.6469459317096,9.07851597405371,8.65248787387315,9.42125358712409,9.37996624845382,9.65816206198158,9.62736115692459,9.62801540490365,9.9267084031864,9.58314173225896,9.68843840172822,9.60846701718362,9.53792101314886,9.93760221073352,9.44428170763402,9.13798318961953,8.94510552815401,9.47139647194601,9.87502304819379,8.3834357111284,8.83701413014491,9.6080617722018,9.79305900816737,9.5898271910686,9.47308933829135,"1"
"211671_s_at","NR3C1","protein_coding",9.96327734835628,9.96672282357858,9.89063161785672,10.0885918036341,10.0526892209136,10.3692147240772,9.65023872533847,9.4253388370752,9.8687930601357,9.32017823996167,9.46541025987731,9.22219923610959,9.67995833525603,10.2890890365465,9.48720847111139,9.8057524198269,9.70506027398832,10.124479747219,9.75251251252605,9.44746636075141,9.61965194503842,9.64723761473119,9.81676995662483,9.20932297316148,9.95905186030241,9.82051729224219,10.0809362003154,10.1127662685522,10.1409877161884,9.7538485713862,9.94433112127581,10.0409037463065,9.83225012605026,9.37596022242025,9.52187326775362,9.71923884962431,9.48965087495958,9.23183737775177,10.1925490353955,9.81016953865642,9.7538485713862,9.19266973834873,9.75567144295892,9.32949693277699,9.55731719317274,9.7538485713862,9.79906939384782,9.99811610673235,10.1985439719703,9.59171088022216,9.84557660674513,9.66956846817331,9.63204633767071,9.09245908566882,9.7334403662907,"0"
"201866_s_at","NR3C1","protein_coding",7.05784841563169,7.12905659891911,7.08063692672413,7.18255737163278,7.24938370053985,7.63456006981795,6.97467182597061,6.71160774723062,7.2068096771848,7.24573274975709,7.31859248643655,6.87930908788723,7.17994337770705,7.40274728098823,7.28436858556733,7.03397319738574,7.01970022629699,7.84728186757527,7.47846259578066,6.64934313298695,7.54379811665058,7.50659496743198,7.2247685688702,6.75330086029801,7.30041086192668,7.25571254590538,7.50086166330955,7.22788844077269,7.45497892939692,6.86425378130073,6.68954403607066,7.37373924870961,7.70486132337251,6.54091445449569,6.57146805256195,6.89829447731849,6.29091345128794,6.93477000845045,7.41173033971831,7.06036022637164,6.92543602637266,7.12605520061927,6.63736637485404,6.52697098328701,7.0515068990828,7.07397090939667,7.02809653818959,7.27253082103553,7.09237804761514,7.64069617592263,7.0724454274109,7.29458593816959,7.05250723594018,6.98457137921848,7.30165320809366,"0"
"216321_s_at","NR3C1","protein_coding",8.85946475894067,9.10146530626093,9.11742418960327,9.14221536279922,8.96593073170766,9.20227801327584,8.82911205369749,8.30990707742049,8.94733263065493,8.90446705133369,8.84336217636761,8.20332039687284,8.54492451433451,9.37324390325819,7.92671844075398,8.9089217947705,8.4515584018621,9.02185683552891,9.05477901420702,8.11485230842086,8.8853520402194,8.93008096892122,8.45433980024089,7.83456297610251,8.78471076090887,9.33248650203154,9.84112919516805,9.20211454499345,9.06501908842425,8.72934379229464,8.13376748863982,9.36632554662425,9.50633320383555,8.09341577951193,7.69141670670585,8.19368567131892,7.63509306845663,8.42143700146043,8.90039041350016,8.1140770082619,8.60939772030269,8.59044091746938,8.03499274079751,8.0795362281795,8.63679603725932,8.72415917127667,8.39739321125988,8.88375555717328,8.83277319790932,9.81089799431124,8.62200434865251,8.49005691198348,8.85556135015957,8.24228997207317,9.23752384251494,"0"
"201865_x_at","NR3C1","protein_coding",10.1791877241614,10.297046610651,10.0568696935625,10.2941858574392,10.2828070263711,10.7206813491708,10.0736906582425,9.85992798060447,10.110376704755,9.73862175752535,9.87657367714438,9.81411395131326,10.0716257023687,10.617962500399,9.93124215219385,10.1452906825078,10.0357750019836,10.7320566142838,10.112126495535,9.89220586510457,9.87531690579674,9.83075191990893,10.1498283288554,9.4442452575332,10.3619631359024,10.2343036676248,10.2935959775647,10.4297740867035,10.4471168143444,10.0157099618924,10.3466433514117,10.3419323628662,10.2028236789536,9.81584138096764,9.96193656984962,10.0357859875975,9.89763205033645,9.66479789250782,10.5241497539676,10.3529420912419,10.1096825998347,9.6611185258485,10.146833029137,9.75285641439306,9.90271362942891,10.0332232219302,10.174910898224,10.3749157602047,10.5004447231611,9.91846585457611,10.1877807727618,10.1002689079763,9.84098921554629,9.43020229140548,10.0760756387162,"0"
"235760_at","NSD1","protein_coding",3.35734136923534,3.12694521156707,3.28109075011809,3.46584873572977,3.24183108245465,3.62111426712128,3.45997461387066,3.00444106453241,3.37839091545628,3.3904873150266,3.75237589525634,3.49167291379178,3.52613612170207,3.65811244645208,3.52557814784348,3.35248222264446,3.3486431145615,3.1328645612065,3.45346238624357,3.44688840357027,3.89206668489723,3.76964308417767,3.74570305308707,3.18746065022772,3.65186774245695,3.67012249892433,3.43930450371768,3.97690912833824,3.0290139944783,3.44816143353207,3.39072962106881,3.54777444266605,3.29277267852137,3.25170234165367,3.26319680619719,3.22488471436554,3.37615896778153,3.03298212375893,3.31949149754122,3.59619050274271,3.72143566027854,3.37740874711956,3.38753145123534,3.55137340831039,3.48353884329573,3.39915240301365,2.95940060780972,3.44959145277782,3.65410728784625,3.99093848005994,3.67649108689738,3.64601323895064,3.71532653299028,3.3466900966385,3.41339822610101,"1"
"225654_at","NSD1","protein_coding",4.60940619394435,4.34611262142741,4.22890215735627,4.57831108965232,4.51936219998918,4.50996362092974,4.1005083585117,5.01766929799479,4.6657891703213,4.6436738391423,4.50941964125185,4.63038749486144,4.66520287536214,4.89154653299585,4.50278919199134,4.37123650054325,4.75423137227689,4.5712777160004,5.35238448324016,4.41823795188703,4.54695362610779,4.71039929143604,4.84361490313246,4.77405395986127,4.74583555772314,4.53924719915236,4.62077115028922,4.64428918557053,4.61278116921634,4.44401764090781,4.59638259943271,4.66333241508625,4.23768201968649,4.46993205233664,4.63835880528725,4.660272303628,4.57897453218363,4.70677761240513,4.71382143388334,4.64505039050916,4.39229493601492,4.95600205276387,4.6746093881963,5.0432715875769,4.67404103906771,4.7545393713994,4.73610584987553,4.34853601850748,4.65704012737951,4.27163340701065,4.40802551887243,4.60969496133123,4.61524932170123,4.78925115047204,4.72957281941288,"1"
"243612_at","NSD1","protein_coding",6.18435038018953,6.46421016526886,6.28969777792577,6.89258589390138,6.3708690342594,6.68493295662757,6.00230478561383,5.8527253318245,6.2819654859229,5.78716481512233,6.48075982912031,5.74442035006514,6.17363581362237,6.65983305116047,5.9158519532064,6.12630582871606,6.17275539875542,6.43795366735711,5.99705161703938,6.38657014238608,6.24336210460457,5.46815719648691,6.44844169086488,5.87677179256301,6.72350536399714,6.26956547136686,6.4436188955723,6.5912440242739,6.52323383691232,6.40469006609519,6.84584791284153,6.46832592564408,6.41216335825801,6.2277064829723,6.64087600212044,6.07896027073906,6.32117780268473,6.33373633382339,6.39128213230932,6.42274565097662,6.41532485368597,6.18896231305641,6.58420286204205,6.25528397933205,6.40039039467342,6.401396276314,6.69916347348805,6.5854352302294,6.5446382609554,6.06661301371061,6.4903060333605,6.20251777243223,6.31660592063636,5.44661482861846,6.53826607855286,"1"
"219084_at","NSD1","protein_coding",6.68784510872535,6.66505400279567,6.67467133907199,6.54709351887555,6.90039276136618,6.94949071536997,6.27856609107984,6.6966900724585,6.45211477078971,6.64485042790226,6.59046751680068,6.90054918426137,6.52640857275974,6.53832630944252,6.67519790946136,6.27152807165457,7.01368991261187,6.83467569672303,6.7974355456282,6.85363299994708,6.37866960914601,6.45109587810611,6.71606967910899,6.74021199873489,6.76500223216158,6.42585971914169,6.58255428960226,6.46056470548362,6.84542060522737,6.61929763435377,6.73302245049967,6.71319381549606,6.40855733994477,6.90381689878008,6.95556403606435,6.88213929318177,6.80954049599604,6.69475142247292,6.68650120601192,6.81450574367088,6.84185321115659,6.67955473370532,6.74427192508678,6.85728246869561,6.6464223361298,6.68057795952006,6.84349735038918,6.67149513485119,6.9608811633452,6.45761254887183,6.65066981121586,6.645531653453,6.68298399832855,6.8418189516273,6.68057795952006,"1"
"224529_s_at","NT5C1A","protein_coding",4.80791855093488,4.6728401893786,4.83027037574226,4.43739578899391,4.64193984408968,4.76148468669857,5.08875716270022,5.03564397676084,4.65183955662419,5.21491342513028,4.94938861920987,5.1801724341304,5.12308470306357,4.81307834613323,5.0882149534207,5.24348337595626,5.0600027907593,4.8004951395252,5.21312759087813,4.74881998558314,4.67000386505851,4.90232860816242,4.96570664535263,4.99360049372411,4.85121281342482,4.7581071395149,4.72282208363142,4.66607066469144,4.88241159958075,5.14609912564716,4.84333184818794,4.90232860816242,4.86524969915502,4.92876051203844,5.07311321680417,5.19383146934568,5.19065137118261,5.09220705204566,4.76650703282245,4.81843784276485,4.90323510030806,4.9102807775552,5.3903924991363,4.78372587821991,5.0176278611208,4.77158164758843,4.99935442325865,4.75092825637667,4.56363975602162,5.03701572693999,5.02889772270431,4.88461118467778,4.90232860816242,4.97740963470482,4.84088567332875,"0"
"207740_s_at","NUP62","protein_coding",4.62295643415014,4.60630429941812,4.55256943355032,4.75830696146619,4.86345304787603,4.95563567288727,4.79932735115523,4.58257510431846,4.55065867718381,4.73018920377365,5.08528789175931,4.97791423528036,4.6144078118127,4.97672920745474,4.98662609999511,4.75372988043811,4.89538052314275,4.66681613353194,4.53333859671071,5.21311677374854,4.74885120224064,5.32958857687297,5.41525001037113,5.20216002672618,5.23769918784637,4.8170653432554,4.61501079117646,5.14300973732648,4.55732220619181,4.85905030188571,4.95325505564649,4.52959112244375,4.46911448218142,4.84337377767851,4.68981965818818,4.94154146909504,5.03814515385095,4.86480446431754,4.7070440184452,5.32090095337888,4.80008902162775,5.15585310788317,4.85905030188571,5.05009833057432,4.73892195595229,5.34692027613941,5.17712304910479,4.90420722464944,5.33109544847727,4.29864457130956,5.40652468406708,5.15507391128167,4.804140253087,4.73166143845156,4.85325123197047,"0"
"202153_s_at","NUP62","protein_coding",7.10656346168915,6.82311434160634,6.91220349372427,7.2671053111851,7.11569000851337,7.14457002681542,6.63728902668179,6.29348751550875,7.1678673201815,6.17619902858109,7.1161042227983,6.37583976607225,7.18430885591893,7.44102929083123,6.54236298827496,7.28669319464113,7.05444969644054,7.23478605129471,6.35646002008793,7.1036600671877,6.85197880207456,7.41643929318367,7.13809134218302,6.84426049293177,7.29068277081232,7.09846835334245,7.12549253705526,7.43707915514191,7.16885679244019,6.99798506242708,7.50288164920861,6.67273888397901,6.83195856193997,6.78245824264201,7.15502998556411,6.95576389854794,6.64476865301138,6.83743679938243,6.91703202926202,7.164094424646,7.046020623297,6.67031532120621,7.25595822973697,6.92708586224781,7.04862409412052,7.23682134930055,7.16113258186836,6.96762800327627,7.29604075866991,6.92282088963166,7.53770936675195,7.39028795201623,6.99654623509142,6.23245218491141,7.09954569713383,"0"
"236505_at","NUP62","protein_coding",3.14070879878476,3.40548022868293,3.2153490808689,3.10279778060425,3.23003935473917,3.47231303816579,3.99312077271364,4.47882383389364,3.7341380378277,3.46341228735216,3.63889074131742,4.07782334815347,3.70220875601028,3.25236311433025,3.2824283099598,3.33620312499316,3.51201772724875,3.36919410174281,3.23902568751254,3.6194607480359,3.58115996999834,3.47231303816579,3.49116601700245,3.54149551167775,3.28982932071573,3.33990349312043,3.36795999461699,3.33037061933016,3.53570485899874,3.66149950797249,3.52283391718298,3.21092525690088,2.86112825115605,3.44625010782775,3.46341228735216,3.39340088990052,4.05156878032238,3.37462535304804,3.49699313423813,3.41729429210686,3.30244162677938,3.37442932430635,4.11327134316687,3.71038725577084,3.31668109572022,3.58222329426356,3.47288030463468,3.47061215261143,3.46341228735216,3.07870446958538,3.33014062107934,3.39985135255832,3.43287766709363,3.12679153547469,3.25787400683142,"0"
"221327_s_at","OPN1LW","protein_coding",3.05277492258109,3.15769343811734,3.31843482741357,2.83275382143302,3.39612982592567,2.69064842895524,3.04415642221698,3.10759638200116,2.65558254150575,3.00577168444359,3.08045192051234,2.94416727150602,3.05818995149421,2.93285114341155,3.1355133853746,3.35919947088884,2.84889238861996,3.14127609853407,3.39973903619568,3.09791412308352,3.28208641166983,2.92880593831985,3.01642657140844,3.71026771836175,3.06899683732595,2.99546976771535,2.68751914097409,2.81440784521267,3.31010626424285,3.16682200907443,3.27554233991077,3.05649993711261,2.99772955886895,2.71156951047252,3.03591586471556,2.7688323648753,3.29504496071318,3.21218151152544,3.10539813820205,2.94941990043886,3.23343572526429,3.08388777005549,3.02039798059317,3.05649993711261,2.95166015414389,3.07787764818222,2.90779045215426,3.1211217138555,2.92736211339444,3.05649993711261,2.69405449083578,2.90621857236712,3.17902275189043,3.18337571396958,2.91757529701053,"1"
"221327_s_at","OPN1MW","protein_coding",3.05277492258109,3.15769343811734,3.31843482741357,2.83275382143302,3.39612982592567,2.69064842895524,3.04415642221698,3.10759638200116,2.65558254150575,3.00577168444359,3.08045192051234,2.94416727150602,3.05818995149421,2.93285114341155,3.1355133853746,3.35919947088884,2.84889238861996,3.14127609853407,3.39973903619568,3.09791412308352,3.28208641166983,2.92880593831985,3.01642657140844,3.71026771836175,3.06899683732595,2.99546976771535,2.68751914097409,2.81440784521267,3.31010626424285,3.16682200907443,3.27554233991077,3.05649993711261,2.99772955886895,2.71156951047252,3.03591586471556,2.7688323648753,3.29504496071318,3.21218151152544,3.10539813820205,2.94941990043886,3.23343572526429,3.08388777005549,3.02039798059317,3.05649993711261,2.95166015414389,3.07787764818222,2.90779045215426,3.1211217138555,2.92736211339444,3.05649993711261,2.69405449083578,2.90621857236712,3.17902275189043,3.18337571396958,2.91757529701053,"1"
"221327_s_at","OPN1MW2","protein_coding",3.05277492258109,3.15769343811734,3.31843482741357,2.83275382143302,3.39612982592567,2.69064842895524,3.04415642221698,3.10759638200116,2.65558254150575,3.00577168444359,3.08045192051234,2.94416727150602,3.05818995149421,2.93285114341155,3.1355133853746,3.35919947088884,2.84889238861996,3.14127609853407,3.39973903619568,3.09791412308352,3.28208641166983,2.92880593831985,3.01642657140844,3.71026771836175,3.06899683732595,2.99546976771535,2.68751914097409,2.81440784521267,3.31010626424285,3.16682200907443,3.27554233991077,3.05649993711261,2.99772955886895,2.71156951047252,3.03591586471556,2.7688323648753,3.29504496071318,3.21218151152544,3.10539813820205,2.94941990043886,3.23343572526429,3.08388777005549,3.02039798059317,3.05649993711261,2.95166015414389,3.07787764818222,2.90779045215426,3.1211217138555,2.92736211339444,3.05649993711261,2.69405449083578,2.90621857236712,3.17902275189043,3.18337571396958,2.91757529701053,"1"
